t,Elongation,Activation
3,0.21356,0.276912
3.01,0.19417,0.266934
3.02,0.1717,0.247188
3.03,0.14672,0.216719
3.04,0.11988,0.179059
3.05,0.0918600000000001,0.140213
3.06,0.0627500000000001,0.105128
3.07,0.0359100000000001,0.075473
3.08,0.0118,0.051261
3.09,-0.0110980000000001,0.033069
3.1,-0.033992,0.021159
3.11,-0.0572510000000001,0.015088
3.12,-0.080777,0.013674
3.13,-0.104317,0.015172
3.14,-0.127611,0.017778
3.15,-0.150409,0.019846
3.16,-0.172496,0.020478
3.17,-0.193684,0.019689
3.18,-0.214171,0.018122
3.19,-0.22946,0.016421
3.2,-0.237907,0.014944
3.21,-0.240385,0.013803
3.22,-0.238512,0.012981
3.23,-0.233709,0.012236
3.24,-0.226946,0.011453
3.25,-0.21881,0.010829
3.26,-0.209636,0.010539
3.27,-0.19964,0.010607
3.28,-0.18896,0.010924
3.29,-0.177712,0.011376
3.3,-0.166008,0.012011
3.31,-0.153942,0.012899
3.32,-0.141607,0.014004
3.33,-0.129096,0.015471
3.34,-0.116492,0.017157
3.35,-0.103871,0.018905
3.36,-0.091294,0.020199
3.37,-0.07859,0.02062
3.38,-0.065917,0.020466
3.39,-0.053257,0.020236
3.4,-0.0404600000000001,0.01998
3.41,-0.027373,0.019516
3.42,-0.01387,0.018854
3.43,0.000140000000000029,0.018032
3.44,0.0146299999999999,0.017037
3.45,0.0294399999999999,0.015886
3.46,0.04444,0.014626
3.47,0.0595399999999999,0.013293
3.48,0.0745899999999999,0.01203
3.49,0.0892999999999999,0.011134
3.5,0.10337,0.010746
3.51,0.11651,0.010928
3.52,0.12846,0.011647
3.53,0.13898,0.012592
3.54,0.14787,0.013268
3.55,0.15494,0.013457
3.56,0.16003,0.013263
3.57,0.16303,0.01294
3.58,0.16388,0.012928
3.59,0.16262,0.01339
3.6,0.15933,0.014342
3.61,0.15417,0.015673
3.62,0.1474,0.017127
3.63,0.13933,0.018482
3.64,0.13031,0.019713
3.65,0.12072,0.020796
3.66,0.11092,0.02172
3.67,0.10125,0.022834
3.68,0.0920300000000001,0.024138
