t,Elongation,Activation
4.75,0.15451,0.099747
4.76,0.12952,0.084789
4.77,0.1032,0.071211
4.78,0.07559,0.058638
4.79,0.04986,0.047805
4.8,0.0273300000000001,0.039118
4.81,0.00689999999999991,0.031971
4.82,-0.013087,0.026092
4.83,-0.033506,0.021623
4.84,-0.0546489999999999,0.018506
4.85,-0.076258,0.016558
4.86,-0.097981,0.015458
4.87,-0.119511,0.014833
4.88,-0.140583,0.014309
4.89,-0.16096,0.013726
4.9,-0.180426,0.013167
4.91,-0.198801,0.012724
4.92,-0.215988,0.012319
4.93,-0.228113,0.011807
4.94,-0.231836,0.011292
4.95,-0.227086,0.010861
4.96,-0.216279,0.010533
4.97,-0.202345,0.010497
4.98,-0.187113,0.01084
4.99,-0.171275,0.011462
5,-0.155059,0.012092
5.01,-0.138679,0.012456
5.02,-0.122376,0.012585
5.03,-0.106358,0.012734
5.04,-0.090781,0.01318
5.05,-0.07575,0.014034
5.06,-0.0613359999999999,0.015185
5.07,-0.04759,0.016258
5.08,-0.034536,0.017026
5.09,-0.019459,0.017399
5.1,-0.00528099999999998,0.017558
5.11,0.00699000000000005,0.017753
5.12,0.0179400000000001,0.017939
5.13,0.02826,0.017907
5.14,0.0382800000000001,0.017552
5.15,0.0481,0.016886
5.16,0.05775,0.016047
5.17,0.06734,0.015328
5.18,0.0769500000000001,0.015005
5.19,0.08663,0.015071
5.2,0.0964,0.015329
5.21,0.10624,0.015586
5.22,0.1161,0.015553
5.23,0.12588,0.014937
5.24,0.13543,0.013859
5.25,0.14456,0.01269
5.26,0.15311,0.01177
5.27,0.16093,0.011333
5.28,0.16792,0.011287
5.29,0.17401,0.011332
5.3,0.17917,0.01123
5.31,0.1834,0.010991
5.32,0.18675,0.01074
5.33,0.18928,0.010509
5.34,0.19107,0.010212
5.35,0.19224,0.009859
5.36,0.19291,0.009564
5.37,0.1932,0.00941
5.38,0.19325,0.009363
